# time (sec)	countrate
  160.56250      808.000
  160.68750      792.000
  160.81250      1112.00
  160.93750      1120.00
  161.06250      1344.00
  161.18750      2176.00
  161.31250      3000.00
  161.43750      2232.00
  161.56250      2040.00
  161.68750      1112.00
  161.81250      672.000
  161.93750      872.000
  162.06250      864.000
  162.18750      936.000
  162.31250      1168.00
  162.43750      2080.00
  162.56250      3352.00
  162.68750      2312.00
  162.81250      2776.00
  162.93750      824.000
  163.06250      784.000
  163.18750      1568.00
  163.31250      1408.00
  163.43750      1240.00
  163.56250      1768.00
  163.68750      3264.00
  163.81250      2976.00
  163.93750      2120.00
  164.06250      2904.00
  164.18750      1040.00
  164.31250      1200.00
  164.43750      1184.00
  164.56250      968.000
  164.68750      1088.00
  164.81250      1080.00
  164.93750      2040.00
  165.06250      2776.00
  165.18750      2080.00
  165.31250      1976.00
  165.43750      704.000
  165.56250      1376.00
  165.68750      1080.00
  165.81250      1128.00
  165.93750      1200.00
  166.06250      1168.00
  166.18750      3240.00
  166.31250      3472.00
  166.43750      2432.00
  166.56250      2336.00
  166.68750      1008.00
  166.81250      1232.00
  166.93750      1040.00
  167.06250      1280.00
  167.18750      1680.00
  167.31250      1504.00
  167.43750      2856.00
  167.56250      3296.00
  167.68750      1760.00
  167.81250      1480.00
  167.93750      720.000
  168.06250      1336.00
  168.18750      1168.00
  168.31250      1056.00
  168.43750      1208.00
  168.56250      1536.00
  168.68750      3184.00
  168.81250      3248.00
  168.93750      2176.00
  169.06250      1656.00
  169.18750      688.000
  169.31250      776.000
  169.43750      1104.00
  169.56250      872.000
  169.68750      1120.00
  169.81250      1320.00
  169.93750      2784.00
  170.06250      2432.00
  170.18750      1760.00
  170.31250      1200.00
  170.43750      736.000
  170.56250      1240.00
  170.68750      1200.00
  170.81250      1016.00
  170.93750      1272.00
  171.06250      1544.00
  171.18750      3864.00
  171.31250      3672.00
  171.43750      2432.00
  171.56250      1120.00
  171.68750      944.000
  171.81250      1648.00
  171.93750      1080.00
  172.06250      1776.00
  172.18750      1944.00
  172.31250      2072.00
  172.43750      2888.00
  172.56250      2016.00
  172.68750      2256.00
  172.81250      1416.00
  172.93750      1152.00
  173.06250      1672.00
  173.18750      1128.00
  173.31250      1112.00
  173.43750      1408.00
  173.56250      2376.00
  173.68750      3248.00
  173.81250      2384.00
  173.93750      2096.00
  174.06250      832.000
  174.18750      1080.00
  174.31250      1808.00
  174.43750      1208.00
  174.56250      1152.00
  174.68750      1184.00
  174.81250      2184.00
  174.93750      2944.00
  175.06250      2048.00
  175.18750      1856.00
  175.31250      1008.00
  175.43750      1208.00
  175.56250      1384.00
  175.68750      920.000
  175.81250      1104.00
  175.93750      1144.00
  176.06250      2272.00
  176.18750      2904.00
  176.31250      1880.00
  176.43750      2368.00
  176.56250      632.000
  176.68750      1104.00
  176.81250      1624.00
  176.93750      1104.00
  177.06250      960.000
  177.18750      1872.00
  177.31250      2408.00
  177.43750      2264.00
  177.56250      1352.00
  177.68750      1760.00
  177.81250      792.000
  177.93750      952.000
  178.06250      816.000
  178.18750      1032.00
  178.31250      872.000
  178.43750      1216.00
  178.56250      2664.00
  178.68750      3000.00
  178.81250      1616.00
  178.93750      2224.00
  179.06250      640.000
  179.18750      864.000
  179.31250      1296.00
  179.43750      1280.00
  179.56250      944.000
  179.68750      1240.00
  179.81250      1920.00
  179.93750      2376.00
  180.06250      1632.00
  180.18750      1744.00
  180.31250      632.000
  180.43750      1336.00
  180.56250      1184.00
  180.68750      1304.00
  180.81250      1248.00
  180.93750      1760.00
  181.06250      2128.00
  181.18750      2552.00
  181.31250      2160.00
  181.43750      1640.00
  181.56250      808.000
  181.68750      1456.00
  181.81250      1544.00
  181.93750      1336.00
  182.06250      1408.00
  182.18750      2144.00
  182.31250      2384.00
  182.43750      2760.00
  182.56250      2224.00
  182.68750      1128.00
  182.81250      792.000
  182.93750      1288.00
  183.06250      1552.00
  183.18750      1528.00
  183.31250      1176.00
  183.43750      1128.00
  183.56250      2640.00
  183.68750      2352.00
  183.81250      1808.00
  183.93750      680.000
  184.06250      664.000
  184.18750      1272.00
  184.31250      1200.00
  184.43750      1520.00
  184.56250      1712.00
  184.68750      1496.00
  184.81250      2608.00
  184.93750      1888.00
  185.06250      1880.00
  185.18750      960.000
  185.31250      848.000
  185.43750      1712.00
  185.56250      1280.00
  185.68750      1264.00
  185.81250      1344.00
  185.93750      2176.00
  186.06250      3640.00
  186.18750      2392.00
  186.31250      2256.00
  186.43750      1328.00
  186.56250      824.000
  186.68750      1504.00
  186.81250      1152.00
  186.93750      1304.00
  187.06250      1496.00
  187.18750      2048.00
  187.31250      2448.00
  187.43750      1496.00
  187.56250      1968.00
  187.68750      912.000
  187.81250      792.000
  187.93750      1416.00
  188.06250      1072.00
  188.18750      1408.00
  188.31250      1808.00
  188.43750      2712.00
  188.56250      3584.00
  188.68750      2048.00
  188.81250      2624.00
  188.93750      864.000
  189.06250      832.000
  189.18750      1296.00
  189.31250      1504.00
  189.43750      1552.00
  189.56250      1432.00
  189.68750      2456.00
  189.81250      3672.00
  189.93750      2424.00
  190.06250      1992.00
  190.18750      776.000
  190.31250      1016.00
  190.43750      1408.00
  190.56250      1104.00
  190.68750      1456.00
  190.81250      1568.00
  190.93750      2872.00
  191.06250      3896.00
  191.18750      2160.00
  191.31250      2784.00
  191.43750      720.000
  191.56250      1112.00
  191.68750      1088.00
  191.81250      1192.00
  191.93750      1528.00
  192.06250      1376.00
  192.18750      3000.00
  192.31250      3856.00
  192.43750      1976.00
  192.56250      1720.00
  192.68750      856.000
  192.81250      1224.00
  192.93750      1280.00
  193.06250      1064.00
  193.18750      1376.00
  193.31250      1176.00
  193.43750      3224.00
  193.56250      2560.00
  193.68750      1496.00
  193.81250      1416.00
  193.93750      672.000
  194.06250      1488.00
  194.18750      1224.00
  194.31250      1688.00
  194.43750      1504.00
  194.56250      1328.00
  194.68750      2984.00
  194.81250      2368.00
  194.93750      1776.00
  195.06250      1080.00
  195.18750      824.000
  195.31250      1160.00
  195.43750      1232.00
  195.56250      936.000
  195.68750      928.000
  195.81250      1760.00
  195.93750      3328.00
  196.06250      3336.00
  196.18750      1928.00
  196.31250      1016.00
  196.43750      824.000
  196.56250      1152.00
  196.68750      952.000
  196.81250      880.000
  196.93750      1056.00
  197.06250      1840.00
  197.18750      2856.00
  197.31250      2440.00
  197.43750      2912.00
  197.56250      736.000
  197.68750      840.000
  197.81250      1016.00
  197.93750      1544.00
  198.06250      1240.00
  198.18750      1144.00
  198.31250      2640.00
  198.43750      3576.00
  198.56250      2144.00
  198.68750      2192.00
  198.81250      856.000
  198.93750      704.000
  199.06250      1072.00
  199.18750      832.000
  199.31250      1368.00
  199.43750      824.000
  199.56250      1960.00
  199.68750      3024.00
  199.81250      1648.00
  199.93750      1624.00
  200.06250      600.000
  200.18750      712.000
  200.31250      984.000
  200.43750      952.000
  200.56250      1288.00
  200.68750      1600.00
  200.81250      2928.00
  200.93750      3792.00
  201.06250      2136.00
  201.18750      1376.00
  201.31250      800.000
  201.43750      1048.00
  201.56250      984.000
  201.68750      1064.00
  201.81250      1352.00
  201.93750      1312.00
  202.06250      3504.00
  202.18750      4672.00
  202.31250      2728.00
  202.43750      2672.00
  202.56250      776.000
  202.68750      1256.00
  202.81250      1232.00
  202.93750      1120.00
  203.06250      1600.00
  203.18750      1280.00
  203.31250      2808.00
  203.43750      3472.00
  203.56250      2032.00
  203.68750      1640.00
  203.81250      752.000
  203.93750      720.000
  204.06250      1088.00
  204.18750      912.000
  204.31250      1240.00
  204.43750      1464.00
  204.56250      3072.00
  204.68750      3536.00
  204.81250      1952.00
  204.93750      1664.00
  205.06250      704.000
  205.18750      1296.00
  205.31250      1072.00
  205.43750      1208.00
  205.56250      1184.00
  205.68750      1712.00
  205.81250      3448.00
  205.93750      3632.00
  206.06250      1680.00
  206.18750      1232.00
  206.31250      688.000
  206.43750      1416.00
  206.56250      1144.00
  206.68750      1224.00
  206.81250      1640.00
  206.93750      1408.00
  207.06250      3104.00
  207.18750      3808.00
  207.31250      2512.00
  207.43750      856.000
  207.56250      936.000
  207.68750      1320.00
  207.81250      1008.00
  207.93750      1232.00
  208.06250      912.000
  208.18750      1744.00
  208.31250      2848.00
  208.43750      2088.00
  208.56250      1264.00
  208.68750      744.000
  208.81250      600.000
  208.93750      1344.00
  209.06250      1224.00
  209.18750      1192.00
  209.31250      1128.00
  209.43750      1712.00
  209.56250      2832.00
  209.68750      2600.00
  209.81250      1752.00
  209.93750      984.000
  210.06250      696.000
  210.18750      1024.00
  210.31250      1320.00
  210.43750      1120.00
  210.56250      1056.00
  210.68750      1840.00
  210.81250      3000.00
  210.93750      2608.00
  211.06250      3080.00
  211.18750      824.000
  211.31250      784.000
  211.43750      1256.00
  211.56250      1336.00
  211.68750      1416.00
  211.81250      1512.00
  211.93750      2360.00
  212.06250      4120.00
  212.18750      2816.00
  212.31250      2352.00
  212.43750      928.000
  212.56250      808.000
  212.68750      1376.00
  212.81250      1224.00
  212.93750      1584.00
  213.06250      1352.00
  213.18750      2960.00
  213.31250      3640.00
  213.43750      2344.00
  213.56250      2392.00
  213.68750      688.000
  213.81250      1224.00
  213.93750      920.000
  214.06250      1040.00
  214.18750      1584.00
  214.31250      1128.00
  214.43750      2424.00
  214.56250      3216.00
  214.68750      1912.00
  214.81250      1632.00
  214.93750      680.000
  215.06250      776.000
  215.18750      920.000
  215.31250      1056.00
  215.43750      1536.00
  215.56250      1416.00
  215.68750      3392.00
  215.81250      3560.00
  215.93750      2112.00
  216.06250      1472.00
  216.18750      640.000
  216.31250      1616.00
  216.43750      1184.00
  216.56250      1200.00
  216.68750      1368.00
  216.81250      1528.00
  216.93750      3432.00
  217.06250      3392.00
  217.18750      2216.00
  217.31250      1592.00
  217.43750      704.000
  217.56250      1880.00
  217.68750      920.000
  217.81250      1064.00
  217.93750      1192.00
  218.06250      1560.00
  218.18750      2688.00
  218.31250      2848.00
  218.43750      2016.00
  218.56250      1032.00
  218.68750      616.000
  218.81250      1672.00
  218.93750      1272.00
  219.06250      1152.00
  219.18750      1360.00
  219.31250      2176.00
  219.43750      4072.00
  219.56250      3416.00
  219.68750      2744.00
  219.81250      1624.00
  219.93750      920.000
  220.06250      1424.00
  220.18750      1176.00
  220.31250      1240.00
  220.43750      1424.00
  220.56250      2240.00
  220.68750      4448.00
  220.81250      2952.00
  220.93750      2544.00
  221.06250      1744.00
  221.18750      840.000
  221.31250      1712.00
  221.43750      1128.00
  221.56250      1376.00
  221.68750      1192.00
  221.81250      2632.00
  221.93750      3832.00
  222.06250      2680.00
  222.18750      2320.00
  222.31250      1416.00
  222.43750      840.000
  222.56250      1344.00
  222.68750      1008.00
  222.81250      1264.00
  222.93750      1216.00
  223.06250      2488.00
  223.18750      4136.00
  223.31250      2208.00
  223.43750      1616.00
  223.56250      1000.00
  223.68750      1056.00
  223.81250      1080.00
  223.93750      1048.00
  224.06250      1272.00
  224.18750      1600.00
  224.31250      2360.00
  224.43750      2920.00
  224.56250      1992.00
  224.68750      1776.00
  224.81250      680.000
  224.93750      1056.00
